address,city,country,keys,latitude,longitude,name,postalCode,province,websites,websites2,website3,website4, website5
544 Conestoga Pkwy,Shepherdsville,US,us/ky/shepherdsville/544conestogapkwy/-1055723171,37.9978,-85.70737,Domino's Pizza,40165,KY,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
101 Smith Rd,Glasgow,US,us/ky/glasgow/101smithrd/-1161002137,37.0082,-85.92208,McDonald's,42141,KY,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
5212 Jackson St,Alexandria,US,us/la/alexandria/5212jacksonst/1780593795,31.27267,-92.48395,Sonic Drive-In,71303,LA,https://locations.sonicdrivein.com/la/alexandria/5212-jackson-street.html,,,,
131 S Highway 27,Somerset,US,us/ky/somerset/131shighway27/-1161002137,37.09224,-84.61883,McDonald's,42501,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
1511 C Goff Blvd S W Plaza Rio Shpg Ctr,Albuquerque,US,us/nm/albuquerque/1511cgoffblvdswplazarioshpgctr/-1055723171,35.085335,-106.60555,Domino's Pizza,87105,NM,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
4800 Frederica St,Owensboro,US,us/ky/owensboro/4800fredericast/-1161002137,37.723743,-87.123894,McDonald's,42301,KY,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
300 W Esplanade Ave,Kenner,US,us/la/kenner/300wesplanadeave/-2061630068,30.02306,-90.26933,Burger King,70065,LA,http://www.bk.com,https://locations.bk.com/la/kenner/300-w-esplanade-ave.html,https://www.bk.com,,
5963 W Main St,Houma,US,us/la/houma/5963wmainst/1780593795,29.63346,-90.75858,Sonic Drive-In,70360,LA,https://locations.sonicdrivein.com/la/houma/5963-w-main-street.html,,,,
7849 Tramway Blvd NE Ste D,Albuquerque,US,us/nm/albuquerque/7849tramwayblvdnested/-1055723171,35.17351,-106.49703,Domino's Pizza,87122,NM,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
400 Clifty Dr,Madison,US,us/in/madison/400cliftydr/-938337463,38.77544,-85.39367,Rally's,47250,IN,https://locations.rallys.com/in/madison/400-clifty-drive,http://rallys.com,,,
1228 Saint Charles St,Houma,US,us/la/houma/1228saintcharlesst/-864103396,29.58875,-90.74346,Taco Bell,70360,LA,http://www.tacobell.com,https://locations.tacobell.com/la/houma/1228-saint-charles-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=024689andutm_content=website,,,
725 Sterlington Hwy,Farmerville,US,us/la/farmerville/725sterlingtonhwy/-864103396,32.7715,-92.39699,Taco Bell,71241,LA,https://locations.tacobell.com/la/farmerville/725-sterlington-highway.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=G135477andutm_content=website,http://www.tacobell.com,,,
1088 Westbank Expy,Westwego,US,us/la/westwego/1088westbankexpy/-66712705,29.89708,-90.14081,Pizza Hut,70094,LA,http://www.pizzahut.com,,,,
1000 Government St,Baton Rouge,US,us/la/batonrouge/1000governmentst/1780593795,30.44345,-91.17915,Sonic Drive-In,70802,LA,https://locations.sonicdrivein.com/la/baton-rouge/1000-government-street.html,,,,
314 E Carpenter St,Cleveland,US,us/ms/cleveland/314ecarpenterst/126846685,33.75489,-90.71678,Back Yard Burgers,38732,MS,http://www.backyardburgers.com,,,,
120 S Davis Ave,Cleveland,US,us/ms/cleveland/120sdavisave/-1161002137,33.74364,-90.71593,McDonald's,38732,MS,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1231 Holcomb Blvd,Camp Lejeune,US,us/nc/camplejeune/1231holcombblvd/-791445730,34.72418,-77.34444,Wendy's,28547,NC,http://www.wendys.com,,,,
112 E 2nd St,Duluth,US,us/mn/duluth/112e2ndst/-1055723171,46.78937,-92.09841,Domino's Pizza,55805,MN,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,,,
976 William H Wilson Ave Ste 100,Fort Stewart,US,us/ga/fortstewart/976williamhwilsonaveste100/-2061630068,31.8613,-81.61078,Burger King,31314,GA,https://locations.bk.com/ga/fort-stewart/976-william-h-wilson-ave.html,http://www.bk.com,,,
2910 Lurleen B Wallace Blvd,Northport,US,us/al/northport/2910lurleenbwallaceblvd/1780593795,33.236442,-87.576869,Sonic Drive-In,35476,AL,https://locations.sonicdrivein.com/al/northport/2910-lurleen-b--wallace-blvd.html,,,,
2441 James St,Coralville,US,us/ia/coralville/2441jamesst/-1055723171,41.68432,-91.60353,Domino's Pizza,52241,IA,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,,,
602 Highway 31 SW,Hartselle,US,us/al/hartselle/602highway31sw/-864103396,34.439438,-86.940455,Taco Bell,35640,AL,http://www.tacobell.com,https://locations.tacobell.com/al/hartselle/602-highway-31-south.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029149andutm_content=website,,,
107 Jordan Plz,Elizabeth City,US,us/nc/elizabethcity/107jordanplz/-1055723171,36.29457,-76.23925,Domino's Pizza,27909,NC,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,,,
905 W Corbett Ave,Swansboro,US,us/nc/swansboro/905wcorbettave/-1161002137,34.69765,-77.14086,McDonalds,28584,NC,http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
2001 Sutton Ln,Sutton,US,us/wv/sutton/2001suttonln/93075755,38.70084,-80.664158,Arby's,26601,WV,http://www.arbys.com,http://arbys.com/our-menu,,,
161 Church St,Burlington,US,us/vt/burlington/161churchst/-1600724499,44.47568,-73.21264,Pacific Rim,5401,VT,,,,,
3716 7th St,Bay City,US,us/tx/baycity/37167thst/-864103396,28.9826,-95.94636,Taco Bell,77414,TX,https://locations.tacobell.com/tx/bay-city/3716-seventh-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=H758001andutm_content=website,http://www.tacobell.com,,,
443 Killian Rd,Columbia,US,us/sc/columbia/443killianrd/-1191797674,34.13885,-80.95378,Panda Express,29203,SC,http://www.pandaexpress.com,,,,
122 Hayward Ave,Ames,US,us/ia/ames/122haywardave/-1055723171,42.02193,-93.65164,Domino's Pizza,50014,IA,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,,
1306 Scotland Crossing Dr,Laurinburg,US,us/nc/laurinburg/1306scotlandcrossingdr/-864103396,34.760626,-79.487148,Taco Bell,28352,NC,http://www.tacobell.com,https://locations.tacobell.com/nc/laurinburg/1306-scotland-crossing.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004184andutm_content=website,,,
1700 Norman Dr Spc 1056,Valdosta,US,us/ga/valdosta/1700normandrspc1056/-345832572,30.84377,-83.32041,Chick-fil-A,31601,GA,http://www.chick-fil-a.com/valdostamall,http://www.chick-fil-a.com,,,
502 W Columbia Ave,Batesburg,US,us/sc/batesburg/502wcolumbiaave/696490760,33.903931,-81.545787,Hardee's,29006,SC,http://www.hardees.com,,,,
4965 Centre Pointe Dr,North Charleston,US,us/sc/northcharleston/4965centrepointedr/-1055723171,32.87129,-80.02056,Domino's Pizza,29418,SC,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
2441 Northgate St,Ottumwa,US,us/ia/ottumwa/2441northgatest/-1161002137,41.04905,-92.41165,McDonald's,52501,IA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
903 E Milam St,Mexia,US,us/tx/mexia/903emilamst/-1161002137,31.68468,-96.47389,McDonald's,76667,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
5131 Government St,Baton Rouge,US,us/la/batonrouge/5131governmentst/-1560457549,30.44529,-91.13715,Captain D's,70806,LA,https://locations.captainds.com/la/baton-rouge/5131-government-st.html,,,,
4021 Interstate Highway 69 Access Rd,Corpus Christi,US,us/tx/corpuschristi/4021interstatehighway69accessrd/1832448210,27.85699,-97.63067,Whataburger,78410,TX,https://locations.whataburger.com/tx/corpus-christi/4021-ih-69-access-rd.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,https://locations.whataburger.com/tx/corpus-christi/4021-ih-69-access-rd.html/,,,
839 E Mulberry St,Angleton,US,us/tx/angleton/839emulberryst/-230519289,29.165887,-95.422475,Jack in the Box,77515,TX,http://www.jackinthebox.com,,,,
3900 University Pkwy,Natchitoches,US,us/la/natchitoches/3900universitypkwy/1780593795,31.75324,-93.10647,Sonic Drive-In,71457,LA,https://locations.sonicdrivein.com/la/natchitoches/3900-university-parkway.html,,,,
1855 Main Ave N,Tillamook,US,us/or/tillamook/1855mainaven/-1161002137,45.486681,-123.845556,McDonald's,97141,OR,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
400 Downs Blvd Ste 100,Franklin,US,us/tn/franklin/400downsblvdste100/-1055723171,35.90875,-86.88409,Domino's Pizza,37064,TN,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
808 E Liberty St,Mexico,US,us/mo/mexico/808elibertyst/1780593795,39.16989,-91.87478,SONIC Drive In,65265,MO,https://locations.sonicdrivein.com/mo/mexico/808-e--liberty.html,,,,
701 E Main St,Park Hills,US,us/mo/parkhills/701emainst/1780593795,37.84401,-90.50351,SONIC Drive In,63601,MO,https://locations.sonicdrivein.com/mo/park-hills/701-e--main-street.html,,,,
3039 W Peoria Ave,Phoenix,US,us/az/phoenix/3039wpeoriaave/1202113112,33.581838,-112.124385,Samurai Sam's,85029,AZ,http://www.samuraisams.net/stores/5017,,,,
324 W Bypass,Andalusia,US,us/al/andalusia/324wbypass/93075755,31.30789,-86.4999,Arby's,36420,AL,http://www.arbys.com,https://locations.arbys.com/us/al/andalusia/324-west-bypass.html,,,
1411 Q St,Lincoln,US,us/ne/lincoln/1411qst/1491689988,40.814503,-96.700905,Amigos/Kings Classic,68508,NE,http://www.amigoskings.com,,,,
525 W Crawford St,Clay Center,US,us/ks/claycenter/525wcrawfordst/1780593795,39.37906,-97.14248,SONIC Drive In,67432,KS,https://locations.sonicdrivein.com/ks/clay-center/525-w--crawford.html,,,,
5802 S Broadway Ave,Tyler,US,us/tx/tyler/5802sbroadwayave/-1161002137,32.28572,-95.30372,McDonald's,75703,TX,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
3112 N Navarro St,Victoria,US,us/tx/victoria/3112nnavarrost/-1161002137,28.82378,-97.000727,McDonald's,77901,TX,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
2 N Mineral St,Keyser,US,us/wv/keyser/2nmineralst/-891525969,39.44023,-78.97744,Subway,26726,WV,http://www.subway.com,,,,
1845 Fry Rd,Katy,US,us/tx/katy/1845fryrd/-1161002137,29.79332,-95.71956,McDonald's,77449,TX,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
100 W Loop 340,Woodway,US,us/tx/woodway/100wloop340/1832448210,31.51211,-97.18724,Whataburger,76712,TX,https://locations.whataburger.com/tx/waco/100-west-loop-340.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,http://www.whataburger.com,,,
104 E Grant St,Roma,US,us/tx/roma/104egrantst/-1161002137,26.40269,-99.01235,McDonald's,78584,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com,,,
441 Craig St,Buffalo,US,us/tx/buffalo/441craigst/-1161002137,31.45096,-96.07826,McDonalds,75831,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,,
2111 Ave F NW US 287,Childress,US,us/tx/childress/2111avefnwus287/-1161002137,34.43504,-100.22784,McDonald's,79201,TX,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1005 S 14th St,Kingsville,US,us/tx/kingsville/1005s14thst/-864103396,27.50749,-97.85649,Taco Bell,78363,TX,http://www.tacobell.com,https://locations.tacobell.com/tx/kingsville/1005-south-14th-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016215andutm_content=website,,,
4622 S Fort Hood St,Killeen,US,us/tx/killeen/4622sforthoodst/-1161002137,31.07809,-97.75698,McDonald's,76542,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
404 N Wood St,Gilmer,US,us/tx/gilmer/404nwoodst/-864103396,32.73227,-94.94278,Taco Bell,75644,TX,http://www.tacobell.com,https://locations.tacobell.com/tx/gilmer/404-north-wood.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=018402andutm_content=website,,,
7104 S Fry Rd,Katy,US,us/tx/katy/7104sfryrd/-1161002137,29.71927,-95.78177,McDonald's,77494,TX,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1265 S Wheeler St,Jasper,US,us/tx/jasper/1265swheelerst/-1161002137,30.91192,-93.99569,McDonald's,75951,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
307 E Wise St,Bowie,US,us/tx/bowie/307ewisest/-1161002137,33.557809,-97.846268,McDonald's,76230,TX,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
705 N McCoy Blvd,New Boston,US,us/tx/newboston/705nmccoyblvd/-864103396,33.4717,-94.4091,Taco Bell,75570,TX,http://www.tacobell.com,https://locations.tacobell.com/tx/new-boston/705-n--mccoy-boulevard.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=G135401andutm_content=website,,,
821 S Sam Houston Blvd,San Benito,US,us/tx/sanbenito/821ssamhoustonblvd/-1161002137,26.12559,-97.63723,McDonald's,78586,TX,http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
2652 S Nc 127 Hwy,Hickory,US,us/nc/hickory/2652snc127hwy/-1055723171,35.69172,-81.35675,Domino's Pizza,28602,NC,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
1696 N Center St,Lonoke,US,us/ar/lonoke/1696ncenterst/1780593795,34.79816,-91.89096,SONIC Drive In,72086,AR,https://locations.sonicdrivein.com/ar/lonoke/1696-north-center-street.html,,,,
651 Terry Pkwy Ste 101,Gretna,US,us/la/gretna/651terrypkwyste101/-1055723171,29.90228,-90.03,Domino's Pizza,70056,LA,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
1449 Papillion Dr,Papillion,US,us/ne/papillion/1449papilliondr/-1055723171,41.141563,-96.01308,Domino's Pizza,68133,NE,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,,
323 N 114th St,Omaha,US,us/ne/omaha/323n114thst/-1055723171,41.2606,-96.09081,Domino's Pizza,68154,NE,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
102 Pavilion Pkwy,Newport,US,us/ky/newport/102pavilionpkwy/-1055723171,39.09245,-84.4806,Domino's Pizza,41071,KY,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
998 Nc Highway 150 W A,Greensboro,US,us/nc/greensboro/998nchighway150wa/-1055723171,36.20043,-79.84375,Domino's Pizza,27455,NC,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,,
1518 N Ed Carey Dr,Harlingen,US,us/tx/harlingen/1518nedcareydr/-864103396,26.17221,-97.67362,Taco Bell,78550,TX,http://www.tacobell.com,https://locations.tacobell.com/tx/harlingen/1518-ed-carey-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016925andutm_content=website,,,
1501 7th St,Las Vegas,US,us/nm/lasvegas/15017thst/-1161002137,35.60569,-105.22363,McDonald's,87701,NM,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
1130 Burlington St,Holdrege,US,us/ne/holdrege/1130burlingtonst/1780593795,40.42485,-99.3797,Sonic Drive-In,68949,NE,https://locations.sonicdrivein.com/ne/holdrege/1130-burlington-street.html,,,,
1630 S Broadway,Minot,US,us/nd/minot/1630sbroadway/-864103396,48.21665,-101.29666,Taco Bell,58701,ND,http://www.tacobell.com,https://locations.tacobell.com/nd/minot/1630-south-broadway.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=017160andutm_content=website,,,
801 Dakota Ave,Wahpeton,US,us/nd/wahpeton/801dakotaave/-1009719089,46.26365,-96.61158,Taco John's,58075,ND,http://locations.tacojohns.com/nd/wahpeton/801-dakota-avenue.html,https://www.tacojohns.com,,,
223 N Josephine Ave,Madison,US,us/sd/madison/223njosephineave/-1009719089,44.006216,-97.118242,Taco John's,57042,SD,https://www.tacojohns.com,http://locations.tacojohns.com/sd/madison/223-n-josephine-avenue.html,,,
327 S Canal St,Carlsbad,US,us/nm/carlsbad/327scanalst/-1161002137,32.41713,-104.2292,McDonalds,88220,NM,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
2005 E Madison Ave,Bastrop,US,us/la/bastrop/2005emadisonave/-1161002137,32.77873,-91.8896,McDonald's,71220,LA,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com,,,
2000 N Date St,Truth Or Consequences,US,us/nm/truthorconsequences/2000ndatest/1780593795,33.15244,-107.24684,Sonic Drive-In,87901,NM,https://locations.sonicdrivein.com/nm/truth-or-consequences/2000-north-date-street.html,,,,
320 NW 2nd St,Madison,US,us/sd/madison/320nw2ndst/-1161002137,44.007172,-97.115957,McDonald's,57042,SD,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
681 W Bridge St,Owatonna,US,us/mn/owatonna/681wbridgest/-864103396,44.084414,-93.241752,Taco Bell,55060,MN,https://locations.tacobell.com/mn/owatonna/681-west-bridge-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016351andutm_content=website,http://www.tacobell.com,,,
2121 E Grand Ave,Laramie,US,us/wy/laramie/2121egrandave/-864103396,41.30959,-105.56668,Taco Bell,82070,WY,http://www.tacobell.com,https://locations.tacobell.com/wy/laramie/2121-grand-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023073andutm_content=website,,,
1401 Mill St,Belle Fourche,US,us/sd/bellefourche/1401millst/-1009719089,44.66263,-103.85504,Taco John's,57717,SD,https://www.tacojohns.com,http://locations.tacojohns.com/sd/belle-fourche/1401-mill-street.html,,,
